2026-01-30 10:01:05 | SELL | Entry: 6965.75 | Delta: +80 | Max Profit: 0.75 pts | Max Drawdown: 7.50 pts | Profit/DD Ratio: 0.10x
2026-01-30 11:01:06 | SELL | Entry: 6968.75 | Delta: +73 | Max Profit: 1.75 pts | Max Drawdown: 0.50 pts | Profit/DD Ratio: 3.50x
2026-01-30 11:01:07 | SELL | Entry: 6968.75 | Delta: +73 | Max Profit: 1.75 pts | Max Drawdown: 0.50 pts | Profit/DD Ratio: 3.50x
2026-01-30 11:26:17 | BUY  | Entry: 6959.00 | Delta: -103 | Max Profit: 4.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.90x
2026-01-30 11:26:17 | BUY  | Entry: 6959.00 | Delta: -103 | Max Profit: 4.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.90x
2026-01-30 11:26:17 | BUY  | Entry: 6959.00 | Delta: -103 | Max Profit: 4.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.90x
2026-01-30 11:26:17 | BUY  | Entry: 6959.00 | Delta: -103 | Max Profit: 4.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.90x
2026-01-30 11:26:18 | BUY  | Entry: 6959.00 | Delta: -103 | Max Profit: 4.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.90x
2026-01-30 11:26:18 | BUY  | Entry: 6959.00 | Delta: -103 | Max Profit: 4.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.90x
2026-01-30 11:26:18 | BUY  | Entry: 6959.00 | Delta: -103 | Max Profit: 4.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.90x
2026-01-30 11:26:19 | BUY  | Entry: 6958.50 | Delta: -91 | Max Profit: 5.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 1.11x
2026-01-30 11:26:19 | BUY  | Entry: 6958.50 | Delta: -91 | Max Profit: 5.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 1.11x
2026-01-30 11:26:19 | BUY  | Entry: 6958.50 | Delta: -91 | Max Profit: 5.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 1.11x
2026-01-30 11:26:19 | BUY  | Entry: 6958.50 | Delta: -91 | Max Profit: 5.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 1.11x
2026-01-30 11:26:19 | BUY  | Entry: 6958.50 | Delta: -91 | Max Profit: 5.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 1.11x
2026-01-30 11:26:20 | BUY  | Entry: 6958.50 | Delta: -89 | Max Profit: 5.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 1.11x
2026-01-30 11:26:20 | BUY  | Entry: 6958.50 | Delta: -89 | Max Profit: 5.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 1.11x
2026-01-30 11:26:20 | BUY  | Entry: 6958.50 | Delta: -89 | Max Profit: 5.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 1.11x
2026-01-30 11:30:51 | SELL | Entry: 6961.00 | Delta: +56 | Max Profit: 0.75 pts | Max Drawdown: 0.25 pts | Profit/DD Ratio: 3.00x
2026-01-30 11:30:52 | SELL | Entry: 6961.00 | Delta: +54 | Max Profit: 0.75 pts | Max Drawdown: 0.25 pts | Profit/DD Ratio: 3.00x
2026-01-30 11:30:52 | SELL | Entry: 6961.00 | Delta: +54 | Max Profit: 0.75 pts | Max Drawdown: 0.25 pts | Profit/DD Ratio: 3.00x
2026-01-30 11:30:52 | SELL | Entry: 6961.25 | Delta: +53 | Max Profit: 1.00 pts | Max Drawdown: 0.00 pts | Profit/DD Ratio: N/A (no drawdown)
2026-01-30 11:30:52 | SELL | Entry: 6961.25 | Delta: +53 | Max Profit: 1.00 pts | Max Drawdown: 0.00 pts | Profit/DD Ratio: N/A (no drawdown)
2026-01-30 11:30:52 | SELL | Entry: 6961.25 | Delta: +53 | Max Profit: 1.00 pts | Max Drawdown: 0.00 pts | Profit/DD Ratio: N/A (no drawdown)
2026-01-30 11:30:53 | SELL | Entry: 6961.25 | Delta: +53 | Max Profit: 1.00 pts | Max Drawdown: 0.00 pts | Profit/DD Ratio: N/A (no drawdown)
2026-01-30 11:30:59 | BUY  | Entry: 6960.75 | Delta: -103 | Max Profit: 2.50 pts | Max Drawdown: 3.75 pts | Profit/DD Ratio: 0.67x
2026-01-30 11:31:00 | BUY  | Entry: 6960.75 | Delta: -103 | Max Profit: 2.50 pts | Max Drawdown: 3.75 pts | Profit/DD Ratio: 0.67x
2026-01-30 11:31:12 | BUY  | Entry: 6962.00 | Delta: -99 | Max Profit: 0.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.10x
2026-01-30 11:31:12 | BUY  | Entry: 6962.00 | Delta: -99 | Max Profit: 0.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.10x
2026-01-30 11:31:12 | BUY  | Entry: 6962.00 | Delta: -99 | Max Profit: 0.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.10x
2026-01-30 11:31:12 | BUY  | Entry: 6962.00 | Delta: -99 | Max Profit: 0.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.10x
2026-01-30 11:31:13 | BUY  | Entry: 6962.00 | Delta: -99 | Max Profit: 0.50 pts | Max Drawdown: 5.00 pts | Profit/DD Ratio: 0.10x
2026-01-30 11:31:15 | BUY  | Entry: 6961.50 | Delta: -138 | Max Profit: 1.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 0.22x
2026-01-30 11:31:16 | BUY  | Entry: 6961.50 | Delta: -138 | Max Profit: 1.00 pts | Max Drawdown: 4.50 pts | Profit/DD Ratio: 0.22x
